graph6	class	class_sizes
Q????A?oB_H_GKEGDOCE?@o?T??	E	[12, 11, 11, 11]
Q????A?oB_H_GKBGDOCa?Co?F??	E	[12, 11, 11, 11]
Q????A?oB_H_GKAgD_?M?CoAP??	E	[12, 11, 11, 11]
Q????A?oB_H_GKAgCo?M?cO?X??	E	[12, 11, 11, 11]
Q????A?oB_H_GKAgDGCc?DO?F??	E	[12, 11, 11, 11]
Q????A?oB_H_GKAgDGCK?DO?R??	E	[12, 11, 11, 11]
Q????A?oB_H_GKAgDGCE?DO?U??	E	[12, 11, 11, 11]
Q????A?oB_H_GK?wDO?[?DOAP??	E	[12, 11, 11, 11]
Q????A?oB_H_?kIGF?CI?Co?F??	E	[12, 11, 11, 11]
Q????A?oB_H_?kIGF?CE?DO?F??	T2	-
Q????A?oB_H_?kIGDGCg?Co?F??	E	[12, 11, 11, 11]
Q????A?oB_H_?kIGBG@c?@oAD??	E	[12, 11, 11, 11]
Q????A?oB_H_?kIGCW?[?DOAP??	E	[12, 11, 11, 11]
Q????A?oB_H_?kGWF??s?@oAD??	E	[12, 11, 11, 11]
Q????A?oB_H_?kGWF??q?@oAE??	E	[12, 11, 11, 11]
Q????A?oB_H_?kGWD_?[?CoAP??	E	[12, 11, 11, 11]
Q????A?oB_H_?kGWD_?Y?CoAQ??	E	[12, 11, 11, 11]
Q????A?oB_H_?k?wDO@o?DOAD??	E	[12, 11, 11, 11]
Q????A?oB_KCe?DG?q?M?Ao?h??	E	[12, 11, 11, 11]
Q????A?oB_KCEGb?DO?I_@o?R??	E	[12, 11, 11, 11]
Q????A?oB_KCEGBCBO@E?@oAD??	E	[12, 11, 11, 11]
Q????A?oB_KCEG@cB_@I?AoAB??	E	[12, 11, 11, 11]
Q????A?oB_KCEG@cAg@W?AoAB??	E	[12, 11, 11, 11]
Q????A?oB_KCBGe?Co?Y??s?R??	E	[12, 11, 11, 11]
Q????A?oB_KCBGb?BO?i??s?b??	E	[12, 11, 11, 11]
Q????A?oB_KCBGa_Cg?w??s?R??	E	[12, 11, 11, 11]
Q????A?oB_KCBG_oDO?s?DO?DO?	E	[12, 11, 11, 11]
Q????A?oB_KCBG_oDO?[?DO?PO?	E	[12, 11, 11, 11]
Q????A?oB_HCi?HG?w?M?Co?WO?	T2	-
Q????A?oB_HCh?KG@Q?Y?@o?R??	E	[12, 11, 11, 11]
Q????A?oB_HCh?IGAo?i??s?J??	T2	-
Q????A?oB_HCh?GgB_?i??s?J??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAg?k?AS?J??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAg?i?Ac?J??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAW?e?BO?KO?	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg@W?U?DO?SO?	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAa?Y?Ao?R??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAa?M?Ao?X??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAQ?i?BO?J??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAQ?M?BO?X??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg@Q?Y?DO?R??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?q?i?EO?J??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?q?Y?EO?R??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAI?w?Ao?F??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAI?s?BO?F??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAI?k?BO?J??	E	[12, 11, 11, 11]
Q????A?oB_HCh?GgAI?e?BO?M??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg@I?w?Co?F??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg@I?s?DO?F??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg@I?[?DO?R??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?i?w?Ao?R??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?i?k?Ao?X??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?i?[?EO?R??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?Y?s?BO?T??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?Y?k?BO?X??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?Y?[?DO?X??	E	[12, 11, 11, 11]
Q????A?oB_HCh?Gg?Y?e?BO?[??	E	[12, 11, 11, 11]
Q????A?oB_HCKGb?DO?e?@o?DO?	E	[12, 11, 11, 11]
Q????A?oB_HCKG`_Cg?w?Ao?BO?	E	[12, 11, 11, 11]
Q????A?oB_HCHGe?E_?E_@o?J??	E	[12, 11, 11, 11]
Q????A?oB_HCHGd?EO?Q_Ao?F??	E	[12, 11, 11, 11]
Q????A?oB_HCHGd?Ao?Q_Ao?b??	E	[12, 11, 11, 11]
Q????A?oB_HCHGd?@o@Q??s?R??	E	[12, 11, 11, 11]
Q????A?oB_HCHGc_F??Y?@o?BO?	E	[12, 11, 11, 11]
Q????A?oB_HCHGc_E_?E_BO?J??	E	[12, 11, 11, 11]
Q????A?oB_HCHGc_EG?W_Ao?F??	E	[12, 11, 11, 11]
Q????A?oB_HCHGc_EG?I_Ao?M??	E	[12, 11, 11, 11]
Q????A?oB_HCHGc_EG?E_B_?L??	E	[12, 11, 11, 11]
Q????A?oB_HCHGc_Cg?M?Ao?WO?	E	[12, 11, 11, 11]
Q????A?oB_HCHGa_Cg?M?Co?WO?	E	[12, 11, 11, 11]
Q????A?oB_HCHG`_Cg?o_Ao?R??	E	[12, 11, 11, 11]
Q????A?oB_HCHG`_Cg?c_Ao?X??	E	[12, 11, 11, 11]
Q????A?oB_HCHG`_Cg?S_EO?R??	E	[12, 11, 11, 11]
Q????A?oB_HCHG`_Cg?E_E_?X??	E	[12, 11, 11, 11]
Q????A?oB_HCHG`_Ag@o?Ao?BO?	E	[12, 11, 11, 11]
Q????A?oB_HCHG_oDO?s?DO?DO?	E	[12, 11, 11, 11]
Q????A?oB_HCHG_oCo?[?EO?PO?	E	[12, 11, 11, 11]
Q????A?oB_HCHG_oCW?U?DC?[??	E	[12, 11, 11, 11]
Q????A?oB_HC@gh?D_?E_Co?X??	E	[12, 11, 11, 11]
Q????A?oB_HC@gh?EO?i?Ao?HO?	E	[12, 11, 11, 11]
Q????A?oB_HC@gh?EG?k?Ao?HO?	E	[12, 11, 11, 11]
Q????A?oB_HC@gh?Cg?c_EO?J??	E	[12, 11, 11, 11]
Q????A?oB_HC@gh?Cg?S_EO?R??	E	[12, 11, 11, 11]
Q????A?oB_HC@gh??w?e?EO?gO?	E	[12, 11, 11, 11]
Q????A?oB_HC@g`_D_@Q?Co?PO?	E	[12, 11, 11, 11]
Q????A?oB_HC@g`_Cg@c?EO?HO?	E	[12, 11, 11, 11]
Q????A?oB_HC@ggOD_?[?Co?PO?	E	[12, 11, 11, 11]
Q????A?oB_HC@g`OD_@Q?Co?QO?	E	[12, 11, 11, 11]
Q????A?o@oF?[?P_@g?M??[AA_?	T2	-
Q????A?o@oF?[?OKOc?M?@o?J??	T2	-
Q????A?o@oF?X?SGOo?I_Ao?B_?	E	[12, 11, 11, 11]
Q????A?o@oF?H_DOH_AE??kA@_?	E	[12, 11, 11, 11]
Q????A?o@oF?H_DOH_A@__o?B_?	E	[12, 11, 11, 11]
Q????A?o@oF?H_DO?wAE?OKAG_?	T2	-
Q????A?o@oE_[?Q_@g?M??[AA_?	E	[12, 11, 11, 11]
Q????A?o@oE_[?Q_@g?H__o?B_?	T2	-
Q????A?o@oE_[?Q_@ECI?@o?B_?	T2	-
Q????A?o@oE_[?OKP_?U?@o?B_?	T2	-
Q????A?o@oE_[?OKPO?Y?@o?B_?	T2	-
Q????A?o@oE_M?R?GW?M??wA?o?	T2	-
Q????A?o@oE_M?Q_GECI?@o?B_?	T2	-
Q????A?o@oE_W_QOBCCK?@W?BO?	E	[12, 11, 11, 11]
Q????A?o@oE_W_QOBCCI?@g?BO?	E	[12, 11, 11, 11]
Q????A?o@oE_I_U?Gg?M??kA@_?	T2	-
Q????A?o@oE_I_U?Gg?H__o?B_?	E	[12, 11, 11, 11]
Q????A?o@oE_GoE_HOAI?@KA@_?	E	[12, 11, 11, 11]
Q????A?o@oE_GoCoGWAW?AKAC_?	E	[12, 11, 11, 11]
Q????A?o@oE_GoCoGWA@_b??K_?	E	[12, 11, 11, 11]
Q????A?oE@KAM?M?Ac?M?@o?J??	T2	-
Q????A?oE@KAM?L?@o?Y??w?R??	E	[12, 11, 11, 11]
Q????A?oE@KAM?L?BC?U?@o?F??	T2	-
Q????A?oE@KAM?L?AS?U?@o?L??	E	[12, 11, 11, 11]
Q????A?oE@KAKGM?Ao?Y?Ao?F??	T2	-
Q????A?oE@KAKGJ?B_?e?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE@KAKGJ?BO?i?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE@KAKGJ?BO?e?@o?L??	E	[12, 11, 11, 11]
Q????A?oE@KAKGJ?AW?e?B_?L??	E	[12, 11, 11, 11]
Q????A?oE@KAEGL?DO?q?@o?F??	E	[12, 11, 11, 11]
Q????A?oE@KAEGL?DO?i?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE@KAEGL?DO?Y?Co?F??	E	[12, 11, 11, 11]
Q????A?oE@KAEGL?Co?q?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE@KAEGL?CW?w?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE@KAEGL?CW?s?BO?F??	E	[12, 11, 11, 11]
Q????A?oE@KAEGL?CW?k?Ao?L??	E	[12, 11, 11, 11]
Q????A?oE@KAEGF?Ao@I?Go?J??	E	[12, 11, 11, 11]
Q????A?oE@KAEGD_Ag@W?Go?J??	E	[12, 11, 11, 11]
Q????A?oE?m?M?J?Ao?J??w?J??	E	[12, 11, 11, 11]
Q????A?oE?m?M?J?@c?F?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?M?J?@S?J?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?M?H_Ao?J?AW?J??	E	[12, 11, 11, 11]
Q????A?oE?m?M?H_Ag?X??w?J??	E	[12, 11, 11, 11]
Q????A?oE?m?M?H_Ag?L?AW?J??	E	[12, 11, 11, 11]
Q????A?oE?m?M?HGAo?Y??w?J??	E	[12, 11, 11, 11]
Q????A?oE?m?J?J?BC?F?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?J?J?@c?e?Co?B_?	T2	-
Q????A?oE?m?J?J?@S?b?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?J?I_BG?h??w?F??	E	[12, 11, 11, 11]
Q????A?oE?m?J?I_BG?b?@g?F??	E	[12, 11, 11, 11]
Q????A?oE?m?J?I_@c?i?Co?B_?	E	[12, 11, 11, 11]
Q????A?oE?m?J?I_@c?b?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?J?I_@K?h?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?KGJ?BO?Y??w?F??	E	[12, 11, 11, 11]
Q????A?oE?m?KGBGD_?U?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?IGJ?BO?e?@W?F??	E	[12, 11, 11, 11]
Q????A?oE?m?IGJ?@o?b?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?IGDGD_?M?Co?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IGDGBO?U?HO?F??	E	[12, 11, 11, 11]
Q????A?oE?m?IGDGCW?s?@o?L??	E	[12, 11, 11, 11]
Q????A?oE?m?IGDGCW?k?Ao?L??	E	[12, 11, 11, 11]
Q????A?oE?m?IGDGCW?e?B_?L??	E	[12, 11, 11, 11]
Q????A?oE?m?IGBGE_?M?Co?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IGBGEO?i?@o?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IGBGEO?e?@o?L??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gF??i?@o?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gE_?i?Ao?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gE_?Y?Co?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gE_?M?EO?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gD_?i?Co?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gCo?i?EO?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gEG?k?BO?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gEG?i?Ao?M??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gCg?w?Co?J??	E	[12, 11, 11, 11]
Q????A?oE?m?IG@gCg?i?E_?J??	E	[12, 11, 11, 11]
Q????A?oE?m?BGAgF?@a?@o?F??	T2	-
Q????A?oE?m?BGAgF?@I?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?BGAgD_@a?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?m?BGAgDG@g?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?f?L?M?Go?M?AW?B_?	T2	-
Q????A?oE?f?L?GoAW?F?BG@K??	E	[12, 11, 11, 11]
Q????A?oE?kCM?M?Ac?M?@o?J??	T2	-
Q????A?oE?kCM?L?BO?Y??w?F??	E	[12, 11, 11, 11]
Q????A?oE?kCM?L?BC?U?@o?F??	T2	-
Q????A?oE?kCM?L?AS?U?@o?L??	E	[12, 11, 11, 11]
Q????A?oE?kCKGJ?B_?e?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE?kCKGJ?BO?i?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE?kCKGJ?BO?e?@o?L??	E	[12, 11, 11, 11]
Q????A?oE?kCKGJ?AW?e?B_?L??	T2	-
Q????A?oE?kCEGL?DO?q?@o?F??	E	[12, 11, 11, 11]
Q????A?oE?kCEGL?DO?i?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE?kCEGL?DO?Y?Co?F??	E	[12, 11, 11, 11]
Q????A?oE?kCEGL?Co?q?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE?kCEGL?CW?w?Ao?F??	E	[12, 11, 11, 11]
Q????A?oE?kCEGL?CW?s?BO?F??	E	[12, 11, 11, 11]
Q????A?oE?kCEGD_Ag@W?Go?J??	E	[12, 11, 11, 11]
Q????A?oE?kCEGD_Ag@K?IO?J??	E	[12, 11, 11, 11]
Q????A?oE?eCM?M?@o?J?@o@B??	T2	-
Q????A?oE?eCM?M?Gc?M?@o?J??	T2	-
Q????A?oE?eCM?M?@c?M?@o@B??	T2	-
Q????A?oE?eCM?L?GS?U?@o?L??	T2	-
Q????A?oE?eCM?L?@S?Y?@o@B??	E	[12, 11, 11, 11]
Q????A?oE?eCM?J?B_?M??w@B??	T2	-
Q????A?oE?eCJ?J?@S?e?Co@D??	T2	-
Q????A?oE?eCJ?I_@K?i?Co@E??	E	[12, 11, 11, 11]
Q????A?oE?eCJ?Go@S?k?EO@D??	E	[12, 11, 11, 11]
Q????A?oE?eCKGM?Go?Y?Ao?F??	T2	-
Q????A?oE?eCIGX?B_?e?@o?J??	E	[12, 11, 11, 11]
Q????A?oE?eCIGX?Ao?e?BO?J??	E	[12, 11, 11, 11]
Q????A?oD?m?QGJ?@o?i?Co?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?[?J?@c?F?Co?F??	E	[12, 11, 11, 11]
Q????A?oD?j?[?J?@S?J?Co?F??	E	[12, 11, 11, 11]
Q????A?oD?j?[?J?@S?F?DO?F??	E	[12, 11, 11, 11]
Q????A?oD?j?[?F?@o?J?Go?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?U?L?Co?J?Ao?B_?	T2	-
Q????A?oD?j?U?L?CS?J?Ao?F??	E	[12, 11, 11, 11]
Q????A?oD?j?U?L??s?J?Ao?b??	E	[12, 11, 11, 11]
Q????A?oD?j?U?D_@g@K??w?`_?	E	[12, 11, 11, 11]
Q????A?oD?j?U?D_@g@H?Go?B_?	T2	-
Q????A?oD?j?X?K_BO?R?@o?D_?	E	[12, 11, 11, 11]
Q????A?oD?j?X?K_BG?[?@W?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?X?K_Ag?[?AW?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?X?K_Ac?Y?Ao?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?M?DO?J?@o?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?M?Co?J?Ao?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?M?@o?J?Go?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?F?@o@E??w?`_?	T2	-
Q????A?oD?j?T?F?@W?M?Gg?`_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?K_DC?Y?@o?B_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?E_DO?M?GW?D_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?E_DO?F?HO?D_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?E_@W@E?@W?c_?	E	[12, 11, 11, 11]
Q????A?oD?j?T?Co@W@S?@W?c_?	E	[12, 11, 11, 11]
Q????A?oD?j?L?CgHG@I??w?M??	T2	-
Q????A?oD?j?L?CgDG?J?Oo?M??	E	[12, 11, 11, 11]
Q????A?oD?j?L?CgDG?F?PO?M??	E	[12, 11, 11, 11]
Q????A?oD?b_U?M?KO?M?@W?B_?	E	[12, 11, 11, 11]
Q????A?oD?b_U?M?Go?M?GW?B_?	E	[12, 11, 11, 11]
Q????A?oD?b_U?M?Go?J?Go?B_?	E	[12, 11, 11, 11]
Q????A?oD?b_U?M?KC?M?@o?B_?	T2	-
Q????A?oD?b_U?M?Gc?M?Go?B_?	T2	-
Q????A?oD?b_U?L?DO?M?OW?B_?	E	[12, 11, 11, 11]
Q????A?oD?b_U?L?DO?J?Oo?B_?	E	[12, 11, 11, 11]
Q????A?oD?b_U?L?DC?M?Oo?B_?	E	[12, 11, 11, 11]
Q????A?oD?b_U?L?@cAE?Go?B_?	T2	-
Q????A?oD?b_U?K_DC?F?@o@D??	E	[12, 11, 11, 11]
Q????A?oD?b_F?U?Go@E??w?`_?	T2	-
Q????A?oD?b_F?U?CoAE??w?`_?	T2	-
Q????A?oD?b_F?U??wBC??w?`_?	T2	-
Q????A?oD?b_F?U??wAE?Gg?`_?	T2	-
Q????A?oD?b_F?U?Cc@E?Oo?B_?	T2	-
Q????A?oD?b_F?S_L??J?Go?B_?	E	[12, 11, 11, 11]
Q????A?oD?b_F?S_GW@S?@W?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_S_KODO?[?@W@@_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_U?K_?M??w?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_U?Gg@K??w?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_U?Gg?M?Gg?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_T?L??M??w?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_T?D_AE??w?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_T?HO?M?GW?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_T??w@S?OW?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_F?GoAE?GW?`_?	T2	-
Q????A?oD?b_E_F?GWBC?@W?`_?	T2	-
Q????A?oD?b_E_F?GWAE?HG?`_?	T2	-
Q????A?oD?b_E_D_H_AE?GW?`_?	T2	-
Q????A?oD?b_E_SOH_@K??w?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_SOH_?M?Gg?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_SOGo@K?AW?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_SOGo?M?IG?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_SOHG@I?Gg?E_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_SOHG@H?Gg?F??	E	[12, 11, 11, 11]
Q????A?oD?b_E_SOHG@B?H_?E_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_SODGBG??w?E_?	E	[12, 11, 11, 11]
Q????A?oD?b_E_SODGB@?@o?E_?	E	[12, 11, 11, 11]
Q????A?oD?b_Co[?HO?[?@W?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_CoU?Go?M?GW?g_?	E	[12, 11, 11, 11]
Q????A?oD?b_CoU?@W@E?HG@C_?	E	[12, 11, 11, 11]
Q????A?oD?b_CoF?@WAK?WG?`_?	E	[12, 11, 11, 11]
Q????A?oD?b_CoF?@WAE?WG?c_?	E	[12, 11, 11, 11]
Q????A?oD?b_CoE_Go@I?AW@__?	E	[12, 11, 11, 11]
Q????A?oD?b_CoE_@gAI?WG?a_?	E	[12, 11, 11, 11]
Q????A?WF?KCe?F?B_?M??w?BO?	T2	-
Q????A?WF?KCe?F?BO?B_@o?F??	E	[12, 11, 11, 11]
Q????A?WF?KCe?DGBO?Y??s?F??	E	[12, 11, 11, 11]
Q????A?WF?KCe?DCB_?M??w?J??	E	[12, 11, 11, 11]
Q????A?WF?KCe?DCBO?Y??w?F??	T2	-
Q????A?WF?KCe?DCBO?J?@o?J??	T2	-
Q????A?WF?KCe?DCAo?Y??w?J??	E	[12, 11, 11, 11]
Q????A?WF?KCe?DCAo?M?AW?J??	E	[12, 11, 11, 11]
Q????A?WF?KCe?DCAo?J?Ao?J??	E	[12, 11, 11, 11]
Q????A?WF?KCe?DCAW?X?@o?J??	E	[12, 11, 11, 11]
Q????A?WF?KCe?DCAW?L?BO?J??	T2	-
Q????A?WF?KCe?DCBC?M?@o?J??	T2	-
Q????A?WF?KCe?DCAS?Y?@o?J??	T2	-
Q????A?WF?KCcGBCB_?U?@o?R??	E	[12, 11, 11, 11]
Q????A?WF?KCcGBC@o?U?DO?R??	E	[12, 11, 11, 11]
Q????A?WE_[?M?F?@o?E_?w?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?M?F?@c?F??s?F??	E	[12, 11, 11, 11]
Q????A?WE_[?M?F?@S?J??s?F??	E	[12, 11, 11, 11]
Q????A?WE_[?M?F?@S?F?@S?F??	E	[12, 11, 11, 11]
Q????A?WE_[?M?D_?i?Y??w?I_?	E	[12, 11, 11, 11]
Q????A?WE_[?M?D_?i?X?Ao?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?M?D_?i?J?Ao?I_?	E	[12, 11, 11, 11]
Q????A?WE_[?M?D_?M?J?Ao?M??	E	[12, 11, 11, 11]
Q????A?WE_[?M?B_@g?H_Co?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?M?DG?s?M?Ao?HO?	E	[12, 11, 11, 11]
Q????A?WE_[?M?DG?[?S_BO?F??	E	[12, 11, 11, 11]
Q????A?WE_[?M?BG@c?E_Co?F??	E	[12, 11, 11, 11]
Q????A?WE_[?M?BG@S?I_Co?F??	E	[12, 11, 11, 11]
Q????A?WE_[?J?E_B_?J??w?BO?	X	[12, 12, 11, 10]
Q????A?WE_[?J?E_@W?D_@W?T??	E	[12, 11, 11, 11]
Q????A?WE_[?J?E_@c?i??s?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?E_@S?b?@o?DO?	E	[12, 11, 11, 11]
Q????A?WE_[?J?E_@S?E_DO?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?E_@K?b?@o?EO?	E	[12, 11, 11, 11]
Q????A?WE_[?J?B_@o?F?CS?P_?	T2	-
Q????A?WE_[?J?Ao@W?F?DG?SO?	T2	-
Q????A?WE_[?J?Ao@S?d?DO?DO?	E	[12, 11, 11, 11]
Q????A?WE_[?J?Ao@S?c_DO?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?BG@S?i?Co?BO?	T2	-
Q????A?WE_[?J?Ag@S?e?DO?DO?	E	[12, 11, 11, 11]
Q????A?WE_[?J?Ag@K?K_DO?R??	E	[12, 11, 11, 11]
Q????A?WE_[?J?EC@c?F?Co?F??	E	[12, 11, 11, 11]
Q????A?WE_[?J?EC@S?J?Co?F??	E	[12, 11, 11, 11]
Q????A?WE_[?J?AcB_?J??w?R??	E	[12, 11, 11, 11]
Q????A?WE_[?J?AcBO?F?@W?T??	E	[12, 11, 11, 11]
Q????A?WE_[?J?Ac@o?i??w?P_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?AcBG?k?@W?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?AcBG?h?@o?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?AcBG?d?@o?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?Ac@g?k?CW?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?Ac@g?i?Cg?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?AcBC?i?@o?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?AcBC?e?@o?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?J?AKB_?e??w?F??	E	[12, 11, 11, 11]
Q????A?WE_[?J?AKBO?i??w?F??	E	[12, 11, 11, 11]
Q????A?WE_[?KGBG@a?U?Co?F??	E	[12, 11, 11, 11]
Q????A?WE_[?IGD_Ag?X?Ao?BO?	E	[12, 11, 11, 11]
Q????A?WE_[?IGB_@g?g_Co?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?IGDGBO?Y??s?F??	E	[12, 11, 11, 11]
Q????A?WE_[?IGBGBO?i??s?F??	E	[12, 11, 11, 11]
Q????A?WE_[?IGBG@o?E_Co?T??	T2	-
Q????A?WE_[?IG@g?w?M?EO?WO?	T2	-
Q????A?WE_[?IG@gAa?Y?Co?J??	E	[12, 11, 11, 11]
Q????A?WE_[?KCEG?s?Y?Ao?F??	T2	-
Q????A?WE_[?ICF?Ao?U??w?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?ICF?AW?U?@g?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?ICF?AS?U?@o?D_?	E	[12, 11, 11, 11]
Q????A?WE_[?ICB_@g?k?CW?B_?	E	[12, 11, 11, 11]
Q????A?WE_[?ICB_@g?h?Co?B_?	E	[12, 11, 11, 11]
Q????A?WE_U?Y?F?@o?E_?w?D_?	E	[12, 11, 11, 11]
Q????A?WE_U?Y?F?@o?B_?w?F??	E	[12, 11, 11, 11]
Q????A?WE_U?Y?F?@S?E_@o?D_?	E	[12, 11, 11, 11]
Q????A?WE_U?Y?D_?i?X?Ao?B_?	T2	-
Q????A?WE_U?Y?B_@g?H_Co?B_?	E	[12, 11, 11, 11]
Q????A?WE_U?Y?DG?[?S_@o?L??	E	[12, 11, 11, 11]
Q????A?WE_U?Y?BG@c?e?@o?BO?	T2	-
Q????A?WE_T?ECL?Go?M??w?H_?	E	[12, 11, 11, 11]
Q????A?WE_T?ECL??w?M??w@G_?	T2	-
Q????A?WE_KCi?@c?w?M?EO?W_?	T2	-
Q????A?WE_ICk?J?@S?U?@S?F??	E	[12, 11, 11, 11]
Q????A?WE_ICk?J?@a?U??w?F??	E	[12, 11, 11, 11]
Q????A?WE_ICi?IGAo?I_Ao?F??	E	[12, 11, 11, 11]
Q????A?WE_ICi?HGBO?E_@o?L??	E	[12, 11, 11, 11]
Q????A?WE_ICi?HG?Y?U?@o?[??	E	[12, 11, 11, 11]
Q????A?WE_ICb?E_DG@A_@o?E_?	E	[12, 11, 11, 11]
Q????A?WE_ICb?BGD_?E_Go?R??	T2	-
Q????A?WE_ICb?AcDO@a?@o?D_?	E	[12, 11, 11, 11]
Q????A?WE_ICb?AcDG@c?@W?F??	E	[12, 11, 11, 11]
Q????A?WE_ICb?AcDG@a?@o?E_?	E	[12, 11, 11, 11]
