graph6	class	class_sizes
S???C@?G?_@_B@a_[?AE?@K?QO@@O?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?@K?QO?BO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A`??w?EG?_o@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A`?DC?aO?EO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A`?DC?BO@CO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A`?DC?BO?EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A`?DC?AW@E??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@`?@I?AW?e?AA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?Oo?R??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?Og?QG?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?Cg@AG?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?OW?QO?Co?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?CW?QGAC_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?CW?QG?CoAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H??w?QG?_oAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?OS?R??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?OS?QO?DO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?OK?R??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?CK?QGAE??Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?CK?QG?EOAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H??k@B??_o?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H??[?QOACO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@H?CI?QG?E_AA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[??h?SC?aG?F??Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?K_?DG?Ao?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?K_?Cg?Ao?a_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?DO?QO@AO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?Co?SO?@o@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?Cc?CW?BO@a??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?@c?p??Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?@S?QO?BO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD??s?SO?`O@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD??k?s??aO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD??k?SO?aO@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AD?Ca?SO?B_@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?S_?DO?Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?D_@?g?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?D_?@g?_oAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?DG?PO?EOA?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?DG@AG?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?DG?PG?E_A?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?Cg?DO?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?Cg@CG?Ao?a_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?OW?U??_o?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?@W@Q??Ao?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?@W@P??Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?@W@AO?aO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D??w@S??_o?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D??w@CO?aO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D??w?DO?_oA_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D?@K@B??aO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D??k@S??aO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@D??k@D??aO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AB?DO?QG?Co@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AB?Co?EG?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AB?@c?PO?DO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AB?@S?q??Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AB?@K?q??Co?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AB??[?QO@CO?gO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@B?SO?EO?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@B?DG?QOACO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@B?DG?QO?EOA?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@B?DG?QGAC_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@B?DG?QG?E_A?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@B?Cg?SG?CoAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?@B?CI?U??CoAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A@_KG?F??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A@_DC?R??EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A@_DC?PG@CO?F??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A_ODC?Ao@E??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?A_ODC?Ao?EO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[??gOKG?B_?CoAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[??gOKG?Ag?E_AA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?Go?@o?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?Go?AW?`O?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?Gg?@o?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?GW?BO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?GW?Ao?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?GW?QG?E_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?Gc?AW?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?Cc?`O?DO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?GS?B_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?CS?Ao?EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?GK?B_?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B_?CK?BO?EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?K_?P_?Ao?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?K_?PO?BO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?K_?PG?B_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?KO?@o?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?KO?BG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?KG?@o?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?GW?R??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?GW?BO?`O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC??w?p??@o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC??w?o_?Ao?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?GS?R??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?GS?P_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?GS?B_?`O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC?GK?P_?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BC??k?p??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?K_?Ao?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?KO?Ao?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?Co?QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?KG?QO?EO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?KG?Ao?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?KG?QG?E_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?Gg?BO?`O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?Gc?Q_?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?Gc?QG?`O?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA??s?o_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA??s?QO?`O@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA??s?Ao?`O@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?GK?Q_?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?GK?QO?EO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA??[?q??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA??[?QO@CO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA??[?QO?DO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_BA?CQ?Q_?D_@?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AE?KO?QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AE?Gg?p??@o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AE?Gg?o_?Ao?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AE?GW?q??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AE?GW?Q_?_o@?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AE?Gc?_o?aO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AE?GS?q??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_@E?GK?Q_AAO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_@E??[?o_ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?K_?BO?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?KO?BO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?KO?QG?E_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?KG?BO?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?Gc?R??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?GS?R??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?CK?BO?EO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@??k?p??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@??k?PO?EO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@??[?q??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@??[?QO?EO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B@?CI?R??E_@?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AD?Go?p??@o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AD?Go?o_?Ao?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AD?Go?P_@?o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AD?Gg?p??Ao?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AD?Gg?`O?aO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AD?Gg?PO?Ao@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_@D??k?p?AAO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_@D??[?p?ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_@D??[?QOAAO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AB?Go?q??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_AB?GK?q??Co?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_@B??[?q?ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_?F?GW@o??Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_?F?GW@Q??_o@?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_?F?GW?q?A?o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_?F?GW@AO?_o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_K_?P_?EO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_K_?AW?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_KO?QG?DO?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_Go?Q_?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_Go?QG?`O?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_Gg?R??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_Gg?QG?aO?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_GW?R??Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_Gc?QG?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_B?_GS?B_?cO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_W_@A_Gg?P_ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_K_@B?cG?QOACO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB_?DC?_o?EO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB_?DC?@o?EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB_?DC?@W?F?@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB_?CS?CW?DO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?K_?P_?Ao?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?K_?PO?BO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?K_?PG?B_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?KO?BG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?KG?PO?EO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?KG?Ag?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?GW?R??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?GW?BO?_o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?KC?@o?EO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?KC?AW?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?GS?R??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBG?Ca?OW@B??B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?L??P_?Ao?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?L??PO?BO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?L??PG?B_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?L??Og?Ao?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?KO?DG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?DO?Og?Ao@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?DO?@g?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?GW?T??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?KC?CW?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?GS?T??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?@S?p??@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?GK?SO?aO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?DA?P_?Ao@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBC?DA?OW?B_@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@c?HG@?g?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@c?DC?_oAAO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@c?GS?CW?`OAB??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?[??P_?Ao?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?[??PO?BO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?[??Oo?Ao?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?[??PG?B_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?[??OW?B_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?SO?@o@?o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?KO@@G?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?OW?p??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?OW?PO@?o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?GW@P??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?SC?@o@AO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?SC?_W?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?OS?p??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?OS?oO?`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?GS@P??@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?GS@OO?BO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?GS?POA@O?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?GS?@oA_O?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?OK?oO?aO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@K?OK?PO@AO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?L??BG?`_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?KO?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?DO?QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?DO?Og?Co@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?DO?Ag?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?Co?SO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?@S?q??@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?@S?oO?DO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?@S?QO?`O@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA?@S?_o?cO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOBA??s?s??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAI?K_?_o?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAI?KO?QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAI?GW?q??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAI?Gc?p??@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAI?Gc?_o?aO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAI?GS?q??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAI?GS?o_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@I?[??@o?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@I?GK?Q_?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@I?GK@OO?EO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@I??[@OO@CO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@E?KG?Cg?_oAA_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB@?L??PO?EO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB@?L??PG?E_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB@?L??Ag?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB@?K_?DO?Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB@??k?s??aO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB@??k?SO?aO@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAH?K_?`O?@o?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAH?Go?o_?_o?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAH?KG?QO@AO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAH?KG?`O?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAH?Gc?o_?aO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAH?GK?`O?cO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@H?[??Ag?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@D?L?@?g?a_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@D?CW?DG?_oB?_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?L?[??Oo?Ao@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?L?WO?o_?_o?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?L?WO?P_?_o@?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?L?GW@o??Ao?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?L?GW?p?A?o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?L?WC?o_?aO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAB?HO?q??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAB?HO?oO?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAB?HG?oO?Co?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAB?GW?QO@?o?gO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOAB?GK?s??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?J?WO?Oo?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?J?WG?PO?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?J?WC?o_?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?J?GS@o??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?J?GK?q?AAO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO?F?WG?s??_o?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB?_L??P_?EO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB?_L??PG?F??@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB?_L??AW?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB?_HO?QO?BO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB?_HO?PO?DO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB?_HO?Ao?aO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WOB?_GS?D_?cO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@G_[??Oo?EO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@G_[??@o?EO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@G_GW?Q_?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_[??CW?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_KO?S_?@oAAO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_GW?S_?_oAAO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_KC?S_?BOAAO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_KC?PG?HOAB??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_GK@O_?aO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_GK?S_?aOAAO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_WO@C_GK?P_AAO?gO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_KOAB?CoACO@?o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_OoBC?[??P_?Ao?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_OoBC?[??PG?B_?@o?	T2	-
S???C@?G?_@_B@a_OoBC?[??@g?Ao?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_OoBC?SO?PO@@O?@o?	E	[13, 13, 12, 12]
