graph6	class	class_sizes
S????A?O@_D?cAs?H_?DGAS?Ao@I??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?X?@K@B??EG?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?X??k@@O?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?X?@D@B??F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?T?@K@@O?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?T??k@@O?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?T??[@CO?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?T??[@AO?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?W_?k@@_?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?S_?k@@_?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?S_?[@A_?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?D_?S_?[@@_?KG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go@K?BG?H_?Ag?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go@I?@g?@o?S_?QG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go@I?@W?H_?Cg?S_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go@I?@W?Ao?S_?QG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go@I?@c?B_?P_?QG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go@B?@K?KO?EG?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WGH_?H_?B_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WGH_?@o?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WGHO?Go?F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WGGo?B_?P_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WGGo?Ao?R??I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WGHG?B_?Q_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WG@g?`O?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WG@W?`_?E_?S_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WG@W?`O?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WGAc?B_@B??I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WG@c?@o@B??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?WG@S?Ao@B??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGJ??H_?B_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGJ??B_?B_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHO?I_?B_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHO?H_?P_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHO?B_?P_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHO?Ao?R??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHO?@o?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHG?H_?Q_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHG?@o?Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGBG?`_?E_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGBG?`O?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KG@W?h??P_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KG@W?`O?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGHC?@o?R??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KGBC?@o@B??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KG@S?Go@B??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KG@K?h??R??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KG@K?`_?U??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?KG@K?`O?R??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?QGB_?EO?B_@B??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?QGHO?E_?P_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGJ??H_?D_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGJ??@o?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGH_?@o?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGB_?`_?P_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGHO?H_?S_?D_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGHO?Ao?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGBG?aO?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGBG?`O?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@g?h??P_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@g?gO?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@g?`O?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@W?gO?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@W?aO?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGBC?Ao@B??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IGBC?@o@D??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@c?_o?R??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@c?Go@B??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@c?@o@P??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@K?i??R??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@K?`_?S_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?IG@K?aO?R??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?PGHO?EO?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?PGHO?DO?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?PG@g?DO@A_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?PG@W?EO@A_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGJ??B_?E_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGJ??@o?E_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGH_?H_?Q_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGH_?@o?Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGHO?I_?E_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGHO?B_?S_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGHO?Go?E_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGHO?Ao?Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGHO?@o?S_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGGo?I_?I_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGGo?B_?W_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGGo?IO?R??I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGGo?IO?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGGo?BO?P_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGGo?Ao?Y??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGAg?BO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HG?w?IO@Q??I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HG?w?IO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGHC?B_?U??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HGBC?`O?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HG@c?`O?R??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HG@S?gO?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?HG@S?`O?T??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGJ??E_?Q_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGJ??EO?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGJ??DO?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGH_?D_?Q_?S_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGH_?KO?R??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGH_?KO?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGH_?DO?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGH_?Co?Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGHO?E_?S_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGHO?KO?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGHO?EO?P_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGBG?EO@A_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGBG?DO@E??S_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGBG?DO@C_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BG@g?KO@A_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BG@g?DO@O_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BG@W?KO@C_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BG@W?EO@O_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Go?BGHC?D_?S_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CoAP?BC?D_?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HC?KGHO?E_?Q_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HC?KGHO?DO?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HC?KG@g?DO@A_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc@K?BG?HO?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc@E??w?J??Gg?W_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc@E??w?EO?W_?QG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?WG?w?b??S_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?WGAc?@o@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SGGo?EO?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SGGo?BO?H_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SG@g?BO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SG?w?EO@I??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SG?w?EO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SGBC?@o@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SGAc?@o@I??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SGAS?Co@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?SGAS?Ao@I??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGH_?H_?Q_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGHO?I_?Q_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGHO?B_?S_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGGo?I_?I_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGGo?B_?W_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGGo?IO?R??I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGGo?IO?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGGo?BO?P_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGAg?BO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KG?w?IO@Q??I_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KG?w?IO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGHC?B_?U??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KGBC?`O?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?KG@S?`O?T??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EGI_?EO?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EGH_?IO?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EGGo?IO?H_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EGGo?EO?P_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EGAg?EO@I??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EGAg?EO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EG@g?IO@A_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EG?w?IO@G_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EG?w?EO@O_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Gc?EGGc?B_?W_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CcAS?BC?@o?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CcAS?Ac?@o?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CcAS?AS?Co?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CcAS?AS?@o?KG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Cc?T?BC@@O?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Cc?T?Ac@@O?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Cc?T?AS@CO?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Cc?T?AS@@O?KG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Cc?H_QC?J??M??EG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs??s?J?@o?BOAO_@OG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HA?KGHO?E_?B_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HA?KGHO?D_?D_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HA?KGHO?Co?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HA?KG@S?E_@B??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HA?HGH_?DO?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HA?HG@c?b??F??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?HA?HG?s?b??L??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga@K?BG?H_?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga@K?@W?Go?U??EG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga@K?BC?H_?F??EG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga@K?BC?@c?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga@E?@c?D_?T??QG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga@D?@W?KO?U??EG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga@D?AK?L??M??EG?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?WGH_?H_?F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?WGAg?@o@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SGGo?E_?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SGGo?B_?H_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SGBG?@o@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SGAg?@o@I??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SGAW?Co@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SGAW?Ao@I??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SGAW?@o@K??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SG@c?B_@B??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?SG?s?E_@B??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KGHO?Go?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KGHO?@o?T??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KGGo?I_?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KGGo?B_?P_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KGGo?Ao?R??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KGHG?HO?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KG@g?`_?Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KG@W?h??T??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KGAc?B_@B??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?KG?s?I_@B??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGI_?E_?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGH_?I_?B_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGH_?B_?P_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGH_?Ao?R??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGGo?I_?H_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGGo?E_?P_?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGAc?E_@B??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EGAc?B_@H??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?EG@c?I_@B??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?HGJ??B_?U??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?HGAg?HO@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?HGAc?b??F??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?HG?s?b??T??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGI_?BO?J??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGHO?E_?Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGHO?D_?S_?U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGGo?IO?J??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGGo?EO?R??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGGo?BO?X??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGBG?HO@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGAg?HO@I??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGAW?KO@E??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGAW?IO@I??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGAS?d??F??[??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DGAS?b??J??[??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DG@S?b??R??[??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DG?s?h??J??[??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ga?DG?s?d??R??[??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAW?Ag?@o?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAS?BG?@o?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAS?Ag?@o?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAS?AW?Co?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAS?AW?Ao?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAS?AW?@o?KG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAO_@`?D_?F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAO_?h?D_?M??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?CaAO_?h?B_?M??Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?W_Ag@@_?EG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?W_A`@@_?F??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?S_Ag@@_?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?S_AW@A_?IG?M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?S_AP@A_?J??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?P_A`?D_AE??M??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?H_BG?BCAE??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?Ca?D_?w@I??IG?Y??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?GE?P_@`?L??M?@E??	E	[13, 13, 12, 12]
S????A?O@_D?cAs?@__X?HC@B??F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs??o`I?@g?AoAQ??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?cAs??a_K_H_@@_?R??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs??a_H_H_@H??F??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs??a_H_H_@B??R??U??	E	[13, 13, 12, 12]
S????A?O@_D?cAs??E_W_J??B_AE??M??	E	[13, 13, 12, 12]
S????A?O@_D?aABGY??`_?p@B?@K??I_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE_?D_?F??Ag?E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE_?D_?DO?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE_?C`?F??E_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE_?@`?F??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE_?@`?DO?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE_?@D?F??e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAc?d??BC?I_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAc?d??@S?M??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAc?c_?@S?M??I_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAc?CS?DO?M?CCG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCE??p?BO?g_Ag??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAE?c_?R??I_?Gg?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAE?c_?QO?IG?I_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAE?`_?F??a_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAE?`_?EO?a_?aG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE?_Cc?R??M??IG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE?_@c?F??e??aG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE?_?s?F??e??gG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCE?_@`?T??E_?e??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCC__@c?DC?e?AE??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCA__d??BC?M??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCA__CcAB??M??IG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCA__@c?R??M?CAG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCA__@D?F??e?CE??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCA__?d?R??M?CI??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCG_SC?BC?M??e??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCG_Cc?PC?M?AE??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCC_SC?R??M??IG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCC_DC?F??EGAa??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCC_CS?R??M?AGG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCC_CS?SC?M?AE??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCC_CS?BC?M?Ag??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCCC_@S?SC?e?AE??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAC__o?R??i??Gg?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAC_cC?R??M??IG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAC_`C?F??e??aG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAC_`C?BC?i??e??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAC_DC?R??M?CAG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCAC_?s?R??i?CGG?	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCC?gT??R??E_?M??	E	[13, 13, 12, 12]
S????A?O@_D?aABGKCC?gS_?T??E_?M??	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSE_?PO?CS?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSE_?DO?CSAE??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSE_?PC?DC?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSEG?S_?PC?I_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSEG?SO?QC?E_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSEG?SO?PC?K_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSEG?SO?OS?M??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSEG?DO?OSAE??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSEG?SC?PC?M??E_?	E	[13, 13, 12, 12]
S????A?O@_D?aABGCSCg?T?@B??Ag?E_?	E	[13, 13, 12, 12]
