graph6	class	class_sizes
S??????_E?M?R?GaDG?S__K?E_?b??i??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?S__K?B_?h??i??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?S_CK?P_?M?CH??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?S_?[A@_?h??k??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_cC?S_?F??L??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_DC?E_CD??b??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_DC?D_CD??d??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q__c?E_?b??h??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_Cc?S_CH??F??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_Cc?E_?J?C`??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_@c?S_C`??F??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_@c?D_C`??d??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q__K?F??h??d??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_CK?S_CK??F??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_@K?T?CD??d??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_@K?F?C`??d??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_@K?D_Cc??d??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?Q_?k?E_Cg??b??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_DC?F??b?CD??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P__c?B_?h??i??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_Cc?F?CH??b??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P__S?D_?d??k??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_CS?S_?L?CE??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_CS?B_CK??h??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_@S?D_?d?Cc??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P__K?Q_?M??i??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_CK?U?CI??F??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_?k?F?Cg??b??	E	[13, 13, 12, 12]
S??????_E?M?R?GaDG?P_?k?F??i?C`??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ?w?BOA@_?F?@D??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ?w?BO?`_?F?CD??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ@S?Ao?S_CB??J??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ@Q?BG?E_?F?Ca??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ@Q?Ag?F??J?C`??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ@E?B_?H_?J?C`??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ@E??w?H_?X?Cg??	E	[13, 13, 12, 12]
S??????_E?M?R?GEAQ@B?F??J?CB??L??	E	[13, 13, 12, 12]
S??????_E?M?WCEC@`?s?Go?E_CB??J??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@W?E_?D_?BO?F??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@W?EO?E_?BO?F??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@W?EO?D_?DO?F??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@W?AW?R??BO?L??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@S?F??@g?F??J??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@S?EO?@g?L??J??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@S?Ao?@g?h??J??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@Q?E_?B_?HO?J??	E	[13, 13, 12, 12]
S??????_E?M?WCBCQO@Q?BG?Ag?F??i??	E	[13, 13, 12, 12]
S??????_E?M?WCBCAP?w?BOA@_?F?@D??	E	[13, 13, 12, 12]
S??????_E?M?WCBCAP?s?IO?B_CH??J??	E	[13, 13, 12, 12]
S??????_E?M?WCBCAP?q?J??E_CB??F??	E	[13, 13, 12, 12]
S??????_E?M?WCBCAP?q?BOA@_?L?@D??	E	[13, 13, 12, 12]
S??????_E?M?WCBCAP?q?BO?D_CD?@D??	E	[13, 13, 12, 12]
S??????_E?M?WCBCAP?q?Ag?B_CI?@H??	E	[13, 13, 12, 12]
S??????_E?M?QCk?DA?k?BO?E_?BO?F??	E	[13, 13, 12, 12]
S??????_E?M?QCk?DA?k?@Q?K_?F??F??	E	[13, 13, 12, 12]
S??????_E?M?QCi?EA?[?DO?D_?DO?F??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?w?D_?@g?F??R??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?e?Ao?H_?h??HO?	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?U?Ao?Og?J??h??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?U?Ag?SG?J??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?U?Ag?DG?h??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?M?Ao?H_?h??`O?	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?M?Ao?D_?p??`O?	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?F?Ao?H_?h??gO?	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?F??w?P_?w??WO?	T2	-
S??????_E?M?QCh?CQ?F??w?H_?w??gO?	T2	-
S??????_E?M?QCh?CQ?F??w?D_?w??oO?	T2	-
S??????_E?M?QCh?CQ?oODO?E_?R??F??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?oOBO?E_?b??F??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?oOBO?D_?d??F??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?gOEO?I_?J??F??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?WOEO?Q_?J??F??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?SOEO?S_?F??J??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?SOBO?D_?d??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?SO@o?S_?R??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?KOBO?H_?d??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?aOEG?L??F??L??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?aOEG?J??J??L??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?aO?w?L??T??h??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?QOEO?B_?h??L??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?QOEG?T??F??L??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?QOEG?R??J??L??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?QOAg?F??h??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?IO@W?B_?p??s??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?EOAg?[??J??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?EOAg?L??h??b??	E	[13, 13, 12, 12]
S??????_E?M?QCh?CQ?EOAg?K_?i??b??	E	[13, 13, 12, 12]
S??????_E?M?QC@cU?@W?BO?P_?DO?F??	E	[13, 13, 12, 12]
S??????_E?M?QC@cU?@W?@W?P_?EO?T??	E	[13, 13, 12, 12]
S??????_E?M?QC@cU?@Q?DO?D_?DO?T??	E	[13, 13, 12, 12]
S??????_E?F?L?M?@W?L?P_@@_?AoC@_?	T2	-
S??????_E?F?L?J?J?AE?@g?B_?@oCA_?	T2	-
S??????_E?F?L?W_GW?q??UAC_?X??D_?	E	[13, 13, 12, 12]
S??????_E?F?L?W_GW?q??U?Co?X?CD??	E	[13, 13, 12, 12]
S??????_E?F?L?W_GW?q??U?Co?L?CP??	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACS?@S?K_?BO?F??	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACS??q?K_?J??B_?	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACQ?@c?K_?BO?F??	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACQ?@S?K_?DO?F??	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACQ?@K?L??DO?F??	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACQ?@K?K_?EO?F??	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACQ??i?B_?J??W_?	E	[13, 13, 12, 12]
S??????_E?F?L?W_IACE??i?Go?J??Y??	E	[13, 13, 12, 12]
S??????_E?F?H_[?AoAG_aO?Gg?F??B_?	E	[13, 13, 12, 12]
S??????_E?F?H_[?AgAG_a_?Gg?F??B_?	E	[13, 13, 12, 12]
S??????_E?F?H_WOIC?h?@EAI??Q_?F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?E_?D_?J??F??	T2	-
S??????_E?W@[?KC@a@S?B_?D_?b??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?EO?E_?J??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?BO?S_?F??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?BO?E_?b??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?BO?D_?d??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?Ao?S_?J??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?AW?U??J??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a@S?AW?T??L??F??	E	[13, 13, 12, 12]
S??????_E?W@[?KC@a?U?Ag?e??b??J??	E	[13, 13, 12, 12]
S??????_E?W@M?L?DO?w?Oo?B_?H_?B_?	T2	-
S??????_E?W@WCECCo@I?F??W_?F??F??	T2	-
S??????_E?W@WCECCo@I?F??Q_?R??F??	E	[13, 13, 12, 12]
S??????_E?W@WCECCo@I?D_?W_?R??F??	E	[13, 13, 12, 12]
S??????_E?W@WCECCo@I?DG?Y??R??F??	E	[13, 13, 12, 12]
S??????_E?W@WCECCo@B?DO?J??X??d??	E	[13, 13, 12, 12]
S??????_E?S@[?QCD_?s?Co?B_?J??H_?	E	[13, 13, 12, 12]
S??????_E?S@[?QCD_?s??s?B_?J??h??	E	[13, 13, 12, 12]
S??????_E?S@[?QCD_?[?@o?B_?b??`_?	E	[13, 13, 12, 12]
S??????_E?S@U?[?B_@K?@c?B_?R??B_?	E	[13, 13, 12, 12]
S??????_E?S@U?[?B_?[?@S?Ao?F?@B??	E	[13, 13, 12, 12]
S??????_E?S@U?[?B_?U?Gg?EO?B_?J??	E	[13, 13, 12, 12]
S??????_E?S@U?[?B_?U?Gg?BO?H_?J??	E	[13, 13, 12, 12]
S??????_E?S@U?[?B_?U?Gg?Ao?I_?J??	E	[13, 13, 12, 12]
S??????_E?S@U?[?B_?K_@S?a_?R??F??	E	[13, 13, 12, 12]
S??????_E?S@U?M?BAAK?H_?D_?B_?F??	E	[13, 13, 12, 12]
S??????_E?S@U?L?AQAW?@c?`_?R??F??	T2	-
S??????_E?S@U?L?AQ@Q??[?J?AH??L??	E	[13, 13, 12, 12]
S??????_E?S@U?L?AQ@Q??[?H_?L?AK??	E	[13, 13, 12, 12]
S??????_E?S@F?F?J?BG?Go?Ao?B_?F??	T2	-
S??????_E?S@F?F?J?BG?Gc?@o?F??F??	T2	-
S??????_E?S@F?F?J?BC?Go?D_?B_?D_?	T2	-
S??????_E?S@F?F?J?@K?Go?AoAB??B_?	T2	-
S??????_E?S@F?F?J?@K?GW@@_?E_?D_?	T2	-
S??????_E?S@F?F?J?@K?Gc?B_AB??B_?	T2	-
S??????_E?S@F?F?J?@K?GS@@_?F??D_?	T2	-
S??????_E?S@F?F?J??M?W_?B_?B_@@_?	T2	-
S??????_E?S@F?F?J??M?Og?b??B_@@_?	T2	-
S??????_E?S@F?F?J??M?Og?a_@A_?B_?	T2	-
S??????_E?S@F?F?J??M?Og?B_@A_@@_?	T2	-
S??????_E?S@F?F?J??M?Og?aO@B??B_?	T2	-
S??????_E?S@F?E_I_BO?Go?Ao?J??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_BO?GS?Ao?J??F??	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_BO?@S?@o?F?@D??	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@W?WO?B_?D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@W?Oo?B_@@_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@W?Oo?Ao@B??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@W?OW?`_?E_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@W?WC?B_?F??B_?	T2	-
S??????_E?S@F?E_I_@W?Oc?B_@B??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_AS?HO?`_?B_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_AS?@W?b??B_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_AS?@W?B_@A_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?IO@A_?D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?IG@B??D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?IG@A_?E_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?IG@@_?E_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?Gg?IOAB??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?IC@A_?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?IC@@_?F??D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@I?AS?`_AD??D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_?M?Go@@_?P_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_?J?AW?B_@C_B?_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_?J??w?b?@O_A@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_I_@O_W_?B_?B_?J??	E	[13, 13, 12, 12]
S??????_B?[?WCe?Ao?k?B_?H_?B_?BO?	T2	-
S??????_B?[?WCe?Ao?i??q?B_?P_?X??	E	[13, 13, 12, 12]
S??????_B?[?WCe?Ao?b?@Q?L??D_?T??	E	[13, 13, 12, 12]
S??????_B?[?WCe?Ao?b?@Q?F??P_?T??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?AQ?s?Ao?Co?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?AQ?s?Ao?@o?HO?J??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?AQ?E_B_?H_?b??HO?	E	[13, 13, 12, 12]
S??????_B?Y?w?J?AQ?E_Ag?L??b??HO?	E	[13, 13, 12, 12]
S??????_B?Y?w?J?AQ?E_Ag?H_?i??HO?	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?W_?s?I_?J??F??	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?S_@c?H_?J??F??	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?S_@S?K_?F??F??	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?S_@S?I_?J??F??	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?S_@S?E_?R??F??	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?S_?s?K_?J??F??	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?S_?[?M??J??F??	E	[13, 13, 12, 12]
S??????_B?Y?w?KAB_?S_?[?L??L??F??	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?[?@o?Ao?BO?B_?	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?[??U?@o?L??F??	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?U?@g?BO?H_?BO?	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?U?@g?Ao?I_?BO?	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?U??i?E_?B_?I_?	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?U??M?BO?L??J??	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?U??M?Ao?J??M??	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?S_?s?B_?J??HO?	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?S_?[?DG?L??F??	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?S_?[?@g?M??L??	E	[13, 13, 12, 12]
S??????_B?Y?k?Y?B_?S_?U?D_?L??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCb?AW?U?I_?_g?J??H_?	E	[13, 13, 12, 12]
S??????_B?Y?SCb?AW?T?I_?cG?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?SCb?AW?T?I_?_g?J??I_?	E	[13, 13, 12, 12]
S??????_B?Y?SCb?AW?T?I_?@g?I_@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??Y?[?I_?_g?J??b??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?W_DO?H_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?W_BO?Q_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?W_BO?P_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?K_@o?@g?R??p??	T2	-
S??????_B?Y?QCk?Co?I_F??I_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?I_F??H_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?I_D_?I_?BO?R??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?I_B_?H_?BO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?I_@o?B_?PO?p??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?I_@W?J??PO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?Co?B_DO?L??DO?T??	E	[13, 13, 12, 12]
S??????_B?Y?QCi?EA?k?B_?D_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCi?EA?k?@Q?E_?F??R??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??s?@c?B_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??s??s?E_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??s??s?B_?HO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??[?@S?Q_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??[?@S?P_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??[?@Q?Q_?B_?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??[?@Q?P_?D_?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??e??q?E_?H_?R??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??e??i?F??H_?R??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??U??s?E_?J??`O?	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??c_B_?B_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??c_Ao?E_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??S_D_?B_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??S_Co?E_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?F??S_Co?B_?HO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCd?Ao?M?Gc?`_?R??PO?	E	[13, 13, 12, 12]
S??????_B?Y?QCd?Ao?M?Gc?@g?R?@P??	E	[13, 13, 12, 12]
S??????_B?Y?QCd?Ao?M??[?H_@D?@OO?	E	[13, 13, 12, 12]
S??????_B?Y?QCd?Ao?J??s?b??PO@P??	E	[13, 13, 12, 12]
S??????_B?Y?QCd?Ao@G_AQ?I_@B??F??	E	[13, 13, 12, 12]
S??????_B?Y?QCd?Ao?E_H_?`_?R??PO?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?D_@c?DO?Ao?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?D_@c??s?E_?BO?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?D_@E??s?E_?`O?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?D_@E??k?U??BO?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?D_@E??k?F??`O?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?D_@E??k?E_?aO?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?e?Go?o_?HO?H_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W@D?HO?R??h??@o?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?d?K_?cG?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?L?H_?oG?b??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?L?H_?PG?B_@`??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?F?Go?o_?HO?g_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?F?Go?c_?`O?g_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?E_@g?d??`O@`??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?D_K_?c_?J??aO?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?D_K_?c_?BO?i??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?@W?D_H_?`_?b??gO?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@o?DO?E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@o?Co?E_?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@W?D_?B_?B_?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@W?DO?Q_?F??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@W?Co?Q_?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@W?@o?Q_?b??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@W?@o?B_?`_?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@W?@W?PO?F??d??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@W??s?B_?h??b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?w?KO?@o?L??F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@c?B_?D_?b??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@K?E_?P_?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@K?Ao?S_?b??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@K?Ao?D_?b??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q?DC?E_?b??F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q?@c?D_?b??d??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q?CS?D_?L??d??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q?@K?F??b??d??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q?@K?D_?e??d??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q??k?F??b??h??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q??[?T??L??d??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@Q??[?R??L??h??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?q?L??E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?q?L??Ao?F??J??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?q?HO?B_?L??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?q?KG?E_?F??I_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?q?Gg?Q_?J??I_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?Y?@g?a_?b??a_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@E?E_?P_?J??H_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@E?B_?D_?b??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@E?Ao?D_?h??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP@E?@o?H_?h??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?L??Q_?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?D_?D_?B_@`??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?HG?Q_?J??a_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?HG?B_?h??a_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?@g?s??b??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?@g?d??b??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?@g?T??B_@`??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?U?@g?D_?a_@`??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R?KO?U??F??H_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R?KO?Q_?M??H_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R?HO?R??L??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R?HO?B_?k??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R?GW?P_?k??K_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R?GW?D_?k??c_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R?GW?B_?k??g_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CP?R??w?R??h?@G_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_Cg@o?B_?Ag?B_?b??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_E@@W?Ao?Q_?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@g??[?`_?T??s??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@W?KG?Oo?F??U??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@W?AW?p??d??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@W?AW?`_?d??c_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@W?KC?Q_?R??F??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@W?KC?P_?T??F??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@W?CK?W_?F?@E??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h?w?E_?a_?B_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h?w?E_?B_@@_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@K?IO?I_?b??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@K?KG?Oo?R??U??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@K?IG?X??B_?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@K?IG?H_?a_?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h@K?GK?R??R??p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?h?k?GS?g_?p??F??	E	[13, 13, 12, 12]
