i,c_i,se
2.416000000000000000e+03,1.714863757615288061e-03,8.503874719261663871e-05
2.417000000000000000e+03,3.194823690702518031e-03,1.125343670892771922e-04
2.418000000000000000e+03,2.713059320698181856e-03,1.063864120595898940e-04
2.419000000000000000e+03,5.238825569848219732e-03,1.499556180260960218e-04
2.420000000000000000e+03,2.372360835770765970e-03,9.981768718736046503e-05
2.421000000000000000e+03,4.528314944008985862e-03,1.372205511911279952e-04
2.422000000000000000e+03,4.033845649560292151e-03,1.281028526355620901e-04
2.423000000000000000e+03,7.809781339317560175e-03,1.833083347667016107e-04
2.424000000000000000e+03,2.070175258765617927e-03,9.615171514466459173e-05
2.425000000000000000e+03,3.857961961825688568e-03,1.277130171142714277e-04
2.426000000000000000e+03,3.441834320127964020e-03,1.266391897048340948e-04
2.427000000000000000e+03,6.669465099821488170e-03,1.761266198856490512e-04
2.428000000000000000e+03,3.021327682733535806e-03,1.149356974265538150e-04
2.429000000000000000e+03,5.732462711681922396e-03,1.554151549932706884e-04
2.430000000000000000e+03,5.420082994351784617e-03,1.586486462781922337e-04
2.431000000000000000e+03,1.057388430848717718e-02,2.211243814953844694e-04
2.432000000000000000e+03,1.586923624078432661e-03,7.661829934459642361e-05
2.433000000000000000e+03,2.960169783482948999e-03,1.007180792915821370e-04
2.434000000000000000e+03,2.533625343094269428e-03,9.322581299907979017e-05
2.435000000000000000e+03,4.851973593582709771e-03,1.317334522987464508e-04
2.436000000000000000e+03,2.153974571079015580e-03,8.685921078995779792e-05
2.437000000000000000e+03,4.087012719660997571e-03,1.230534962227118763e-04
2.438000000000000000e+03,3.675240783641735894e-03,1.162175205087311302e-04
2.439000000000000000e+03,6.979632236162821440e-03,1.634977543318624055e-04
2.440000000000000000e+03,1.798336834162473676e-03,8.309963626039072650e-05
2.441000000000000000e+03,3.281410460521777626e-03,1.087326982997533365e-04
2.442000000000000000e+03,2.836348742693662467e-03,1.016837526191935112e-04
2.443000000000000000e+03,5.496155919730663121e-03,1.456574882394044907e-04
2.444000000000000000e+03,2.611149993240833439e-03,9.966977788333222180e-05
2.445000000000000000e+03,4.938246210863192660e-03,1.405045186597738023e-04
2.446000000000000000e+03,4.402455582271020025e-03,1.298605023881338136e-04
2.447000000000000000e+03,8.631727731575567983e-03,1.880638331772574705e-04
2.448000000000000000e+03,1.586239422460397099e-03,7.299959799001144126e-05
2.449000000000000000e+03,2.986331216692924510e-03,1.005055888492841127e-04
2.450000000000000000e+03,2.506314043998718235e-03,9.158084612386906305e-05
2.451000000000000000e+03,4.867427876691023288e-03,1.332973927714720249e-04
2.452000000000000000e+03,2.224368872642517279e-03,8.897523106805183956e-05
2.453000000000000000e+03,4.243406807233889889e-03,1.278867363683707003e-04
2.454000000000000000e+03,3.690715731730063922e-03,1.128693476548661375e-04
2.455000000000000000e+03,7.291003560920556424e-03,1.680728603998161313e-04
2.456000000000000000e+03,1.922449818601210808e-03,9.502738802086818615e-05
2.457000000000000000e+03,3.669165277232726199e-03,1.294379262504623848e-04
2.458000000000000000e+03,3.108343763252099500e-03,1.154025439844345554e-04
2.459000000000000000e+03,6.163778556883335417e-03,1.653737524415361518e-04
2.460000000000000000e+03,2.893747506787379756e-03,1.117346305131823256e-04
2.461000000000000000e+03,5.613615646014611348e-03,1.601615802321892544e-04
2.462000000000000000e+03,4.935903158336877629e-03,1.456300759621968462e-04
2.463000000000000000e+03,9.887094840407371216e-03,2.129164810779321894e-04
2.464000000000000000e+03,1.562722309629122367e-03,7.773058386719187496e-05
2.465000000000000000e+03,2.968816754122575140e-03,1.024404103212889515e-04
2.466000000000000000e+03,2.585447564770778153e-03,1.071719662862172001e-04
2.467000000000000000e+03,4.984369905839363367e-03,1.445415934994765447e-04
2.468000000000000000e+03,2.183370469063520246e-03,9.617502111661906659e-05
2.469000000000000000e+03,4.255846245686213322e-03,1.388537113554812272e-04
2.470000000000000000e+03,3.731247751116752599e-03,1.256487005151852611e-04
2.471000000000000000e+03,7.350275100966294217e-03,1.825387108643936550e-04
2.472000000000000000e+03,1.840812974174817467e-03,9.139876171665200133e-05
2.473000000000000000e+03,3.433317919770876615e-03,1.188816393996339904e-04
2.474000000000000000e+03,2.983218778545657784e-03,1.175509669333032803e-04
2.475000000000000000e+03,5.818061851859093053e-03,1.620003912284798499e-04
2.476000000000000000e+03,2.636420707876483555e-03,1.037856396928533450e-04
2.477000000000000000e+03,5.078291763017574872e-03,1.547091386879128239e-04
2.478000000000000000e+03,4.561222734103600150e-03,1.420945447868851173e-04
2.479000000000000000e+03,9.023855459714930083e-03,2.089996456654157411e-04
2.480000000000000000e+03,1.636342878912885879e-03,7.798610631061412906e-05
2.481000000000000000e+03,3.119216945618391058e-03,1.106260733910371653e-04
2.482000000000000000e+03,2.499885719716548813e-03,9.304414026867454984e-05
2.483000000000000000e+03,4.962568042427301790e-03,1.396617528371826931e-04
2.484000000000000000e+03,2.289790224432945200e-03,9.488941730074351320e-05
2.485000000000000000e+03,4.548538228770097024e-03,1.482916431672476169e-04
2.486000000000000000e+03,3.856636346975962377e-03,1.296021046716336214e-04
2.487000000000000000e+03,7.666863388369480996e-03,1.902559982127309394e-04
2.488000000000000000e+03,1.948215027401844568e-03,8.979419784286756456e-05
2.489000000000000000e+03,3.802638963609933712e-03,1.250428256194823808e-04
2.490000000000000000e+03,3.191736321846644093e-03,1.140101466317190428e-04
2.491000000000000000e+03,6.388547223458687814e-03,1.657476574262014201e-04
2.492000000000000000e+03,2.938488701234261147e-03,1.111856274815467706e-04
2.493000000000000000e+03,5.818485158185163729e-03,1.633171305677780607e-04
2.494000000000000000e+03,5.206974475234747018e-03,1.529769022747387087e-04
2.495000000000000000e+03,1.026624588221311529e-02,2.176249673401733789e-04
2.496000000000000000e+03,1.548304028511047386e-03,7.553835744851945377e-05
2.497000000000000000e+03,3.009666411032279210e-03,1.009045101632065149e-04
2.498000000000000000e+03,2.418888654311497893e-03,8.685594144950633296e-05
2.499000000000000000e+03,4.738298923124869243e-03,1.284324206288152729e-04
2.500000000000000000e+03,2.078187733391920547e-03,8.600495184138324427e-05
2.501000000000000000e+03,4.006363813529412003e-03,1.192546166873249244e-04
2.502000000000000000e+03,3.485557556599378371e-03,1.114736531662987657e-04
2.503000000000000000e+03,6.786747466524442433e-03,1.594351212157938931e-04
2.504000000000000000e+03,1.734236112982034646e-03,8.046678180560607840e-05
2.505000000000000000e+03,3.241686534732580397e-03,1.070432902936482487e-04
2.506000000000000000e+03,2.814293557554483315e-03,1.023992829308419697e-04
2.507000000000000000e+03,5.453023399611314076e-03,1.488398492075724557e-04
2.508000000000000000e+03,2.573831737488508145e-03,1.009224948985711328e-04
2.509000000000000000e+03,4.859898453901211404e-03,1.396860842818614147e-04
2.510000000000000000e+03,4.289051668097575848e-03,1.292231180782407946e-04
2.511000000000000000e+03,8.461263064295053773e-03,1.900944989175629705e-04
2.512000000000000000e+03,1.566097501168648484e-03,7.061059252412906233e-05
2.513000000000000000e+03,2.948733184486627620e-03,9.793121752899586869e-05
2.514000000000000000e+03,2.515135311136643299e-03,9.625646658639660245e-05
2.515000000000000000e+03,4.845375217795371871e-03,1.403902288482199721e-04
2.516000000000000000e+03,2.211856557130813597e-03,9.508376901801660877e-05
2.517000000000000000e+03,4.175117807090282518e-03,1.300955728398682531e-04
2.518000000000000000e+03,3.708522307177384777e-03,1.255730480197289796e-04
2.519000000000000000e+03,7.115568816115459133e-03,1.767991402810883668e-04
2.520000000000000000e+03,1.850919868548711166e-03,8.394330522245486037e-05
2.521000000000000000e+03,3.481158401668071889e-03,1.123385319700860314e-04
2.522000000000000000e+03,3.061287763714790403e-03,1.110404473166377718e-04
2.523000000000000000e+03,6.028768122394879275e-03,1.651558820435647607e-04
2.524000000000000000e+03,2.894288301716248409e-03,1.156029962061071582e-04
2.525000000000000000e+03,5.448059082478284507e-03,1.552624985086594606e-04
2.526000000000000000e+03,4.940010635356108758e-03,1.496010511690432250e-04
2.527000000000000000e+03,9.586572487552961347e-03,2.149404603811199712e-04
2.528000000000000000e+03,1.632679979453484191e-03,8.087757610255822815e-05
2.529000000000000000e+03,3.121287253051996391e-03,1.153561803218934828e-04
2.530000000000000000e+03,2.562670841068029424e-03,1.023215961546511285e-04
2.531000000000000000e+03,4.896468209574619986e-03,1.452615316449859192e-04
2.532000000000000000e+03,2.176597574998934918e-03,9.629296772645276994e-05
2.533000000000000000e+03,4.252765145748853455e-03,1.429134126495290136e-04
2.534000000000000000e+03,3.699780862132708275e-03,1.280719082795789905e-04
2.535000000000000000e+03,7.212354569087425435e-03,1.854585245154763255e-04
2.536000000000000000e+03,1.802296138405799948e-03,8.407170917346333658e-05
2.537000000000000000e+03,3.456905415008465661e-03,1.204915811717836263e-04
2.538000000000000000e+03,2.936962368985017013e-03,1.116076884479428092e-04
2.539000000000000000e+03,5.798414668788512416e-03,1.643216248008234795e-04
2.540000000000000000e+03,2.588117747455835529e-03,1.045589875989499641e-04
2.541000000000000000e+03,5.142654076417287404e-03,1.572061834495677506e-04
2.542000000000000000e+03,4.519459932992855693e-03,1.420446767100609772e-04
2.543000000000000000e+03,8.970867835084597383e-03,2.104416589570165432e-04
2.544000000000000000e+03,1.623468004117409411e-03,7.663525560561690027e-05
2.545000000000000000e+03,3.083578618268171916e-03,1.045257536310105359e-04
2.546000000000000000e+03,2.554233923355738161e-03,9.874358636285405025e-05
2.547000000000000000e+03,4.956831867545843408e-03,1.399692377511439550e-04
2.548000000000000000e+03,2.240614338119824821e-03,9.306029676099974622e-05
2.549000000000000000e+03,4.420107886592547150e-03,1.361134626856204378e-04
2.550000000000000000e+03,3.877691605289777018e-03,1.259743272590486333e-04
2.551000000000000000e+03,7.576945896099010827e-03,1.844217027764632599e-04
2.552000000000000000e+03,1.902795327554146444e-03,8.281497462046387989e-05
2.553000000000000000e+03,3.776468589752912577e-03,1.200896217263380100e-04
2.554000000000000000e+03,3.314135187516609616e-03,1.187685524282348692e-04
2.555000000000000000e+03,6.617641694694757076e-03,1.788660618360878908e-04
2.556000000000000000e+03,2.979591704607010075e-03,1.143965673626627313e-04
2.557000000000000000e+03,5.916766306410233510e-03,1.681953659118597838e-04
2.558000000000000000e+03,5.514899511188268988e-03,1.639537804868697074e-04
2.559000000000000000e+03,1.077934075325727437e-02,2.400120977254858036e-04
2.560000000000000000e+03,1.496868047217528004e-03,7.099177700765198446e-05
2.561000000000000000e+03,2.937401341597239285e-03,9.975709674561023498e-05
2.562000000000000000e+03,2.345804251233736884e-03,9.070107109743507951e-05
2.563000000000000000e+03,4.667881227384010519e-03,1.321807289882310252e-04
2.564000000000000000e+03,2.053651716709137005e-03,8.650848530395893103e-05
2.565000000000000000e+03,3.988982315758863792e-03,1.196049325829195412e-04
2.566000000000000000e+03,3.454811795900265305e-03,1.148428328315796157e-04
2.567000000000000000e+03,6.659505647122860097e-03,1.588153335435336976e-04
2.568000000000000000e+03,1.552417389502127980e-03,6.845943387260492016e-05
2.569000000000000000e+03,3.091979448695977416e-03,1.027312420524348748e-04
2.570000000000000000e+03,2.569460003525018792e-03,9.230349849561768263e-05
2.571000000000000000e+03,5.253182525187730448e-03,1.415037539803991014e-04
2.572000000000000000e+03,2.469893735845883707e-03,9.790562570694700802e-05
2.573000000000000000e+03,4.826054546137650489e-03,1.480138059524688059e-04
2.574000000000000000e+03,4.186371838897466613e-03,1.254929164372863796e-04
2.575000000000000000e+03,8.390884603162606162e-03,1.926082281187616832e-04
2.576000000000000000e+03,1.470806095997492574e-03,7.402983486383154209e-05
2.577000000000000000e+03,2.828018276840448420e-03,1.046776945078905564e-04
2.578000000000000000e+03,2.331447679946820149e-03,9.111317987614430032e-05
2.579000000000000000e+03,4.732212572048108065e-03,1.418199836343424398e-04
2.580000000000000000e+03,2.139915453841288815e-03,9.352530411700189577e-05
2.581000000000000000e+03,4.137056441257397008e-03,1.314171452573409784e-04
2.582000000000000000e+03,3.567746637860933889e-03,1.194398313002293163e-04
2.583000000000000000e+03,7.064616930981476930e-03,1.708348803000895753e-04
2.584000000000000000e+03,1.788750568628311079e-03,8.477137425123352468e-05
2.585000000000000000e+03,3.494126521746317333e-03,1.235959360846623377e-04
2.586000000000000000e+03,2.876324405819177723e-03,1.023973101406561197e-04
2.587000000000000000e+03,5.904556964188813900e-03,1.598023467550678956e-04
2.588000000000000000e+03,2.714162184596061525e-03,1.053437028162204072e-04
2.589000000000000000e+03,5.373479021290938212e-03,1.537419650164855215e-04
2.590000000000000000e+03,4.750986453940470727e-03,1.380627547778591848e-04
2.591000000000000000e+03,9.443401436756053771e-03,2.020471946939187140e-04
2.592000000000000000e+03,1.446958875209093057e-03,7.071906718506232141e-05
2.593000000000000000e+03,2.835464820464452234e-03,9.953635689507155104e-05
2.594000000000000000e+03,2.258469236095746180e-03,8.639863551394231502e-05
2.595000000000000000e+03,4.533919983009497556e-03,1.289916507357833861e-04
2.596000000000000000e+03,1.983417694866657175e-03,8.998505512088044833e-05
2.597000000000000000e+03,3.896423389911651564e-03,1.219848094591419435e-04
2.598000000000000000e+03,3.432327510913212986e-03,1.157365159693064154e-04
2.599000000000000000e+03,6.733598648061354941e-03,1.635385378814066971e-04
2.600000000000000000e+03,1.590498740325371405e-03,7.242632534090379494e-05
2.601000000000000000e+03,3.115802532583475132e-03,1.087311397301705355e-04
2.602000000000000000e+03,2.616827275107304080e-03,9.551286628744834061e-05
2.603000000000000000e+03,5.411975970566272609e-03,1.522343560554675868e-04
2.604000000000000000e+03,2.352862171431382380e-03,9.058670511622987957e-05
2.605000000000000000e+03,4.661524363954862131e-03,1.348836081428172757e-04
2.606000000000000000e+03,4.222561585257450685e-03,1.257379918878000094e-04
2.607000000000000000e+03,8.412489381084839457e-03,1.892198694171255246e-04
2.608000000000000000e+03,1.466309743374586121e-03,7.307771105600595069e-05
2.609000000000000000e+03,2.815722595155238997e-03,9.987718843138275373e-05
2.610000000000000000e+03,2.311061667849620329e-03,8.800647088490613800e-05
2.611000000000000000e+03,4.637563412835200849e-03,1.323577221564885189e-04
2.612000000000000000e+03,2.074715146869421118e-03,8.613084908997979444e-05
2.613000000000000000e+03,4.049886143505573681e-03,1.240715027138791630e-04
2.614000000000000000e+03,3.586539922207593843e-03,1.130508098612847880e-04
2.615000000000000000e+03,7.118641193558772513e-03,1.713802811112587036e-04
2.616000000000000000e+03,1.720677912284930642e-03,7.466849009941084047e-05
2.617000000000000000e+03,3.402981764127810740e-03,1.106110158270486038e-04
2.618000000000000000e+03,3.029442483782768432e-03,1.060285674648546016e-04
2.619000000000000000e+03,6.023287556568781946e-03,1.585598707888769162e-04
2.620000000000000000e+03,2.696566117803255933e-03,1.025156021511068800e-04
2.621000000000000000e+03,5.391838118433952241e-03,1.516037457395419960e-04
2.622000000000000000e+03,4.956833334366480583e-03,1.417637940356591009e-04
2.623000000000000000e+03,9.799570899357398085e-03,2.093397811817335674e-04
2.624000000000000000e+03,1.427992127339045231e-03,6.701274163046339570e-05
2.625000000000000000e+03,2.787644116828838850e-03,9.495128270586703683e-05
2.626000000000000000e+03,2.318503639101982244e-03,8.656148402586436529e-05
2.627000000000000000e+03,4.585729090124369099e-03,1.293510547153021561e-04
